event	event_id	twitter_id	created_at	text	news
Recode Code Conference	1078	7.37838E+17	6/1/2016 2:47	MUST WATCH  #codecon interview w/ @jeffbezos  https://t.co/R3ond4SQXJ sooooo many good insights/takeaways	0
Recode Code Conference	5006	7.38335E+17	6/2/2016 11:43	The latest Your Morning Joe! https://t.co/1nl9cOPjHh #smm #codecon	0
Recode Code Conference	3157	7.38111E+17	6/1/2016 20:53	Wanna have fun with me?! join my hot liveshow now! #codecon https://t.co/BdOF8uAsEE https://t.co/RKyiWdLqeQ	0
Recode Code Conference	2213	7.38061E+17	6/1/2016 17:33	The latest The Reporter Daily ! https://t.co/kmrb64R3sP #codecon #harambe	0
Recode Code Conference	4334	7.38229E+17	6/2/2016 4:40	â€œIf we create some digital super-intelligence that exceeds us by a lot, itâ€™s very important that it be benign.â€ @elonmusk on AI #codecon	1
Recode Code Conference	2828	7.38088E+17	6/1/2016 19:20	AI will impact everything in our lives in five years, says IBM CEO https://t.co/jZmy7QaWtX #codecon https://t.co/jXZZ8f1ICR	1
Recode Code Conference	2313	7.38066E+17	6/1/2016 17:53	The latest The N-H Cheryl Daily! https://t.co/pW7a07bFZM Thanks to @ONAnews @SGdoesit @WayneEmbrysKids #codecon #cle	0
Recode Code Conference	1930	7.38045E+17	6/1/2016 16:31	Hey @jack you gonna talk about how many profiles like this you don't suspend at #codecon today?  https://t.co/BJ6HRfoKfE	0
Recode Code Conference	2939	7.38091E+17	6/1/2016 19:34	Here is some interesting stuff :) https://t.co/CxUV6tutI9 Stories via @KristinaKukolja @tech_eu @toxiccherrymoan #crowdfunding #codecon	0
Recode Code Conference	4827	7.38287E+17	6/2/2016 8:33	The latest Nitin's Daily News! https://t.co/EXnYtSbacb Thanks to @tahitahi @RajeshAgrawalUK @PaulMarks12 #iot #codecon	0
Recode Code Conference	5120	7.38365E+17	6/2/2016 13:41	The latest hiking pole reviews at https://t.co/W7KyExyM2z #hiking #adventure #hike #SF #NYC #entrepreneur #LA #tech #startups #codecon	0
Recode Code Conference	5484	7.38417E+17	6/2/2016 17:08	Be a MoJo! (((Mobile Journalist))) https://t.co/P1omxAH7T5 Stories via @AugensteinWTOP #codecon #knightcities	0
Recode Code Conference	4685	7.38252E+17	6/2/2016 6:12	Maybe my #codecon speech would be something like "wowww the whole internet is garbage we should probably fix that right?"	0
Recode Code Conference	657	7.37827E+17	6/1/2016 2:02	@JeffBezos "we're in a really good spot for better TV" #codecon	1
Recode Code Conference	4241	7.38225E+17	6/2/2016 4:24	Apple competing with Tesla: "I think itâ€™s great that theyâ€™re doing this and I hope it works out.â€ â€”@elonmusk #codecon	1
Recode Code Conference	4082	7.3822E+17	6/2/2016 4:05	Fascinating conversation. @ElonMusk live right now from #CodeCon &gt;&gt; https://t.co/S1ZwnmaEtQ https://t.co/Hy2ElpxPWk	1
Recode Code Conference	440	7.37822E+17	6/1/2016 1:42	@JeffBezos shout out for uvillage @amazon bookstore and learning about browsing and discovery #codecon great stuff	0.5
Recode Code Conference	5112	7.38362E+17	6/2/2016 13:31	Mary Meeker's 2016 internet trends report: All the slides, plus analysis https://t.co/Q6vLQecEKV via @Recode #codecon	0.5
Recode Code Conference	5143	7.38372E+17	6/2/2016 14:10	The Diane Hanel Daily is out! https://t.co/LtDVQuiOxA Stories via @FARNOOSH #codecon #isis	0
Recode Code Conference	2416	7.38074E+17	6/1/2016 18:24	ValaAfshar: Total debt-to-GDP ratios is high and up in most major countries - kpcb #codecon https://t.co/QtDfVTBiQ6	1
Recode Code Conference	5633	7.38441E+17	6/2/2016 18:41	"Support from tech community is building for @HillaryClinton. Endorsements coming." @johnpodesta #codecon @recode https://t.co/j91N3baafX	1
Recode Code Conference	2487	7.38078E+17	6/1/2016 18:39	Yuri Milner on plan for laser-powered satellites: "there are some technical challenges" #codecon	1
Recode Code Conference	11	7.37658E+17	5/31/2016 14:52	Our Code Conference starts today! Follow the discussion &amp; get live updates using #codecon. https://t.co/3GbMXoeBRW https://t.co/D1ong8RkgS	0
Recode Code Conference	1850	7.38027E+17	6/1/2016 15:19	The latest The Chesepioocbay Daily! https://t.co/2Px9z7xM4t Thanks to @LRWPartners @DRTucker @AnnapolisDotCom #findyourpark #codecon	0
Recode Code Conference	5001	7.38333E+17	6/2/2016 11:36	The latest The TheImpeccableLife Daily! https://t.co/1jkV2L2oDN Thanks to @CANALPLUSCHOOL #codecon #googleplayxmilk	0
Recode Code Conference	2249	7.38062E+17	6/1/2016 17:38	Google CEO Sundar Pichai is live at Recode's #codecon now with @waltmossberg. Facebook Live feed -&gt; https://t.co/SyEXiZLvre	1
Recode Code Conference	2057	7.38053E+17	6/1/2016 17:00	Go right now and follow #codecon - they are tweeting out the data in the Mary Meeker report. No matter what industry you're in, its for you.	1
Recode Code Conference	4442	7.38234E+17	6/2/2016 5:01	High bandwidth neural interface to blend bio and digital is mind-blowing (but not painful...no really...) concept from @elonmusk #codecon	0
Recode Code Conference	5295	7.38403E+17	6/2/2016 16:11	.@devinwenig: Ecommerce is a data business. It's all about consumer relevance. #codecon #ebay https://t.co/V899b8e9NO	1
Recode Code Conference	1557	7.37929E+17	6/1/2016 8:50	Amazon CEO @JeffBezos talks to @waltmossberg at #codecon great interview! (Video) https://t.co/LjfI7VtVtw	1
Recode Code Conference	2653	7.38082E+17	6/1/2016 18:58	.@kpmg's Mary Meeker's Internet trends report video is live. #interenettrends #codecon https://t.co/3IxxsYZ70w	1
Recode Code Conference	2998	7.38093E+17	6/1/2016 19:42	Mary Meeker's 2016 internet trends report: an absolute must read via Recode #codecon https://t.co/qGtCFvNhSu https://t.co/VZEOWQcmDw	0.5
Recode Code Conference	1821	7.38016E+17	6/1/2016 14:35	The latest Sense@The Non-sense daily! https://t.co/DzkOmfmgX0 #codecon #harmonyoftheseas	0
Recode Code Conference	3918	7.38196E+17	6/2/2016 2:31	The latest The SkiersChat Daily! https://t.co/yGgM8p1N23 #codecon #fortune500	0
Recode Code Conference	1956	7.38047E+17	6/1/2016 16:37	It's here: Mary Meeker's new Internet Trends report. #codecon @kpcb https://t.co/9V7LQgtLxu	1
Recode Code Conference	3885	7.38191E+17	6/2/2016 2:11	Obsessed with Social Media is out! https://t.co/7bJlnJE4cv #codecon #wednesdaywisdom	0.5
Recode Code Conference	2464	7.38076E+17	6/1/2016 18:35	Daily  number of photos shared on select platforms - over 3 billion per day. - kpcb #codecon https://t.co/ndz2tAfIRu	1
Recode Code Conference	3256	7.3812E+17	6/1/2016 21:27	@DeRay is talking about the how Twitter has provided a platform for "telling the truth in public." https://t.co/SV1R3t8YP0 #codecon	1
Recode Code Conference	1322	7.37863E+17	6/1/2016 4:25	Today's Geek Sheet is out! https://t.co/ej4zAMHFNG Stories via @BuzzFeed @HPbasketball #codecon #spon	0.5
Recode Code Conference	5193	7.38386E+17	6/2/2016 15:03	The latest Digital Marketing Digest! https://t.co/3obEb2dDnu #codecon #smarties	0.5
Recode Code Conference	1858	7.38029E+17	6/1/2016 15:27	Fun Fact: @IBM Watson memorized Wikipedia to beat @KenJennings at Jeopardy! #codecon https://t.co/rGncioLzR6	0
Recode Code Conference	3199	7.38117E+17	6/1/2016 21:18	The Free Speech Peter Thiel Will Defend: â€œFaggot! Faggot! Hope You Die of AIDS!â€ https://t.co/cqaltdJ6LN #codecon	0
Recode Code Conference	3177	7.38114E+17	6/1/2016 21:04	To all #developers at #codecon @recode @HIREarci is taking Qs on #ArtificialIntelligence Contribute &amp; earn rewards @ https://t.co/9HG9TpIq9g	1
Recode Code Conference	2643	7.38082E+17	6/1/2016 18:56	Millennials are 27% of population and the main drivers of spending - kpcb #codecon https://t.co/hTBqiszGTm	1
Recode Code Conference	4008	7.38216E+17	6/2/2016 3:48	The warmup for @elonmusk is Nathan Myhrvold. He's scaring the crap out of us with asteroid talk. #codecon https://t.co/TH1MkNl563	1
Recode Code Conference	2440	7.38075E+17	6/1/2016 18:31	Mary Meeker: Many online ads, especially video ads, are ineffective. 81% of users mute their ads. #codecon https://t.co/J5lCK1TSC4	1
Recode Code Conference	395	7.3782E+17	6/1/2016 1:37	Is @Grindr popping at #CodeCon folksðŸ’   ðŸ‘¼ðŸ—£ Don't disappointðŸ’‹	0
Recode Code Conference	2531	7.38078E+17	6/1/2016 18:41	"We don't have any immediate plans to approach him." Melinda Gates, with a smile, on involving Donald Trump in The Giving Pledge #codecon	1
Recode Code Conference	3139	7.38108E+17	6/1/2016 20:41	Wanna play with me? join my hot live show now! #codecon #UCLA https://t.co/3fADlitIWD https://t.co/RKyiWdLqeQ	0
Recode Code Conference	3515	7.38134E+17	6/1/2016 22:24	One way to view success/failure in the tech sector: "If you're not failing you are not innovating enough" @ChuckRobbins  #codecon #Spinning	0
Recode Code Conference	5283	7.38401E+17	6/2/2016 16:04	.@ebay CEO @devinwenig: Ecommerce is a data business. It's all about consumer relevance. #codecon https://t.co/94spokWREV	1
Recode Code Conference	1219	7.37847E+17	6/1/2016 3:22	#codecon Im going to say colleg education correlates with intelligence or the disease that causes disease.	0
Recode Code Conference	4036	7.38218E+17	6/2/2016 3:58	he actually was late because of "landing gear issues" #ElonProblems #CodeCon	0.5
Recode Code Conference	2929	7.38091E+17	6/1/2016 19:31	Schroep: Team building social VR experiences do their Friday meetings in VR. #codecon	0.5
Recode Code Conference	4524	7.38238E+17	6/2/2016 5:15	Elon is better than any weed I may or may not have ever touched #codecon	0
Recode Code Conference	5000	7.38333E+17	6/2/2016 11:33	The latest MIA365 &amp; CHS365 Connection! https://t.co/BSqoYik2Os Thanks to @wyncode @CharlestonIFF @HolyCitySinner #codecon #colorado	0
Recode Code Conference	1852	7.38028E+17	6/1/2016 15:22	The latest The lan.re Daily! https://t.co/xAvwzzjeyv #codecon #spon	0
Recode Code Conference	3131	7.38106E+17	6/1/2016 20:33	Retweeted Recode (@Recode):  Follow along! We're live blogging @sherylsandberg @schrep #codecon talk w/ @verge:... https://t.co/FdAbwkgjQF	0.5
Recode Code Conference	1107	7.37843E+17	6/1/2016 3:07	#codecon is now trending in #LA https://t.co/9vCPDzVdDL	0
Recode Code Conference	1335	7.37866E+17	6/1/2016 4:38	The latest The Jnagy Daily! https://t.co/NEimbHo8y1 Thanks to @thekevinwilson @dreamseekerfans @PSUDigitalMedia #codecon #podcasting	0
Recode Code Conference	5302	7.38403E+17	6/2/2016 16:14	The wine market has a lot of untapped e-commerce potential, eBay CEO @devinwenig says. "A multibillion-dollar category." ðŸ· #codecon	1
Recode Code Conference	2030	7.38051E+17	6/1/2016 16:54	The Internetâ€™s hot trend is cooling smartphone growth, says Mary Meeker #codecon https://t.co/4YAqnUBEKC https://t.co/p0rChEIaRP	1
Recode Code Conference	2759	7.38086E+17	6/1/2016 19:12	Top reasons to use voice at home, car and on the go... kpcb #codecon https://t.co/OioEbvZvYM	0.5
Recode Code Conference	1037	7.37836E+17	6/1/2016 2:41	I gained  free followers with  https://t.co/wuMT0KvKq3 #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words	0
Recode Code Conference	1272	7.37854E+17	6/1/2016 3:51	mashable: Jeff Bezos on Thiel-Gawker scandal: Public figures need thicker skin https://t.co/EDUlXjXvoZ #CodeCon https://t.co/OiuwtAJook	1
Recode Code Conference	2115	7.38055E+17	6/1/2016 17:11	Watson is a "silver thread" that ultimately will run through many of IBM's businesses, says Rometty at #codecon.	1
Recode Code Conference	3804	7.38168E+17	6/2/2016 0:39	"Our tech platform wasn't built for the burger, but for building any product in this category." @ImpossibleFoods CEO #codecon	1
Recode Code Conference	33	7.37702E+17	5/31/2016 17:46	Maybe checking Instagram? A few of Team Recode getting ready to talk about what to expect from Code. #codecon by râ€¦ https://t.co/brwoXWD6p1	0
Recode Code Conference	3340	7.38123E+17	6/1/2016 21:39	.@Recode on #Periscope: We're live with Jack Dorsey and DeRay McKesson at #codecon. $twtr  https://t.co/IKAygXw5mJ	1
Recode Code Conference	293	7.37816E+17	6/1/2016 1:19	#codecon word of the day: Wolbachia https://t.co/VKUaWImPRV	0
Recode Code Conference	5730	7.38476E+17	6/2/2016 21:04	Enjoy part 1 our favorite quotes from #codecon including quotes from @JeffBezos, @elonmusk &amp; @nicknotned https://t.co/tBLXOr3T0J	0.5
Recode Code Conference	1429	7.37888E+17	6/1/2016 6:06	The latest The MitchtotheB! Daily! https://t.co/2ovOeyteTl Thanks to @eNCA @Our_DA @AMG133 #beer #codecon	0
Recode Code Conference	4254	7.38225E+17	6/2/2016 4:26	Retweeted Verge Transportation (@vergecars):  Elon Musk is about to talk @TeslaMotors at #CodeCon 2016 â€” follow... https://t.co/Kw16bphuos	1
Recode Code Conference	4885	7.38302E+17	6/2/2016 9:32	Hey, Listen to this wonderful song by beautiful haidy ðŸ‘Œ https://t.co/funi6uA5Pz #codecon #CordRally #CampDay #CreoKitchensAt2931	0
Recode Code Conference	4426	7.38233E+17	6/2/2016 4:58	â€œneural laceâ€ #codecon	0
Recode Code Conference	2909	7.3809E+17	6/1/2016 19:29	The latest Digital Strategy!! https://t.co/4OW5Ad2j04 #codecon #computex2016	0
Recode Code Conference	1331	7.37865E+17	6/1/2016 4:33	#tech Bezos to billionaires: Skip the revenge plots and get thicker skin https://t.co/cQL039ZBYm #CodeCon	1
Recode Code Conference	2692	7.38084E+17	6/1/2016 19:04	Only 17% of computer science graduates are women per @melindagates. We need more women in tech #codecon #GirlsWhoCode	1
Recode Code Conference	4530	7.38238E+17	6/2/2016 5:16	Ok Twitter, there was this song I liked about "because I got high" #codecon	0
Recode Code Conference	3746	7.38161E+17	6/2/2016 0:12	The latest The Innovative Leadership Daily! https://t.co/LmQrAu9SeO Thanks to @JesseLynStoner @Optiongirl #codecon #marketing	0
Recode Code Conference	4339	7.38229E+17	6/2/2016 4:42	"I'm not against AI, but I don't believe that all AI futures are benign." Elon Musk at #CodeCon https://t.co/3JOTAfaf5c	0
Recode Code Conference	3938	7.382E+17	6/2/2016 2:45	Mary Meekerâ€™s global Internet trends report 2016. #codecon @kpcb https://t.co/0ihhlOsjzp HT @malabhargava https://t.co/No24PzfY97	0.5
Recode Code Conference	427	7.37821E+17	6/1/2016 1:40	#MybestFriendIn4Words #codecon #Containment #IStandWithHateSpeech #StupidQuestionsDoExist  Check it out people https://t.co/bZ9QUEIna7	0
Recode Code Conference	511	7.37823E+17	6/1/2016 1:49	"As a public figure best defense to speech you don't like about yourself is to develop a thick skin. You can't stop it" @JeffBezos #codecon	1
Recode Code Conference	2042	7.38052E+17	6/1/2016 16:58	Great interview at #codecon @JeffBezos! What a visionary.	0.5
Recode Code Conference	3727	7.3816E+17	6/2/2016 0:05	"We will sell products in our voice, 30-second pre-rolls with our people, it's been successful" @HarveyLevinTMZ @TMZ #codecon	1
Recode Code Conference	4733	7.38264E+17	6/2/2016 7:00	Mary Meeker's Internet trends report 3B global users: India replaces US as 2nd largest market #codecon https://t.co/JZ3jc3MWId	1
Recode Code Conference	3767	7.38163E+17	6/2/2016 0:19	According to @dominiquecrenn, there are 20,000 cows a day slaughtered for meat. Thatâ€™s not normal. #codecon	1
Recode Code Conference	2112	7.38055E+17	6/1/2016 17:11	If it's digital. It will be cognitive. @GinniRometty #codecon	1
Recode Code Conference	917	7.37833E+17	6/1/2016 2:27	$20 off your ride using code "is9o7ue" first time users only!!! #uk #atlanta #codecon #traveltuesday #AGTPremiere #Containment	0
Apple Worldwide Developer Conference	32466	7.42433E+17	6/13/2016 19:05	Some good software updates, yes, but no MacBook Pro updates. The MBP needs a refresh so badly i'm shocked they didn't mention it! #WWDC2016	0.5
Apple Worldwide Developer Conference	30727	7.4243E+17	6/13/2016 18:52	How old is too old to use #swiftplaygrounds ðŸ˜ðŸ˜‡ ? #WWDC2016 #designerswhocode https://t.co/XWI07lpWOu	0
Apple Worldwide Developer Conference	20805	7.42418E+17	6/13/2016 18:07	https://t.co/jx7b94VrrK  LinkedIn #OrlandoUnited #XboxE3 #mondaymotivation #gettingtoknowReedfans #WWDC2016 Lil Dicky XXL Freshman Iniesta	0
Apple Worldwide Developer Conference	33828	7.42437E+17	6/13/2016 19:21	https://t.co/d978Va9rmV  LinkedIn #OrlandoUnited #XboxE3 #mondaymotivation #gettingtoknowReedfans #WWDC2016 Lil Dicky XXL Freshman Iniesta	0
Apple Worldwide Developer Conference	1931	7.42371E+17	6/13/2016 15:00	Today's keynote is at the Bill Graham Auditorium in downtown SF. #WWDC2016 https://t.co/yf89knz3jo	1
Apple Worldwide Developer Conference	5236	7.42401E+17	6/13/2016 16:59	They have an awesome playist there at WWDCðŸ˜€ #WWDC2016	0
Apple Worldwide Developer Conference	32870	7.42434E+17	6/13/2016 19:08	That was a letdown.. #WWDC2016	0
Apple Worldwide Developer Conference	39574	7.42496E+17	6/13/2016 23:18	Too above my head. I am not a techy kind of guy. Apple is not my thing. They are overvalued as a company. #WWDC2016	0
Apple Worldwide Developer Conference	9702	7.42406E+17	6/13/2016 17:19	Emergency call from the Apple Watch is ACTUALLY GREAT. This should have been a dang launch feature. #WWDC2016	0
Apple Worldwide Developer Conference	32221	7.42432E+17	6/13/2016 19:04	#WWDC2016 That's a wrap ! iOS 10, watchOS 3, macOS Sierra and tvOS 10!	1
Apple Worldwide Developer Conference	11075	7.42408E+17	6/13/2016 17:26	#WWDC2016 a la @devhubTO  = apples, apple cider, apple strudel, and a whole lot of apple technology. https://t.co/RjiENQZQwm	0
Apple Worldwide Developer Conference	36954	7.4246E+17	6/13/2016 20:54	I really want the opening ï£¿ animation from the keynote as a .gif, .mp4 or better - screensaver. Has anyone captured it by chance? #WWDC2016	0
Apple Worldwide Developer Conference	33429	7.42435E+17	6/13/2016 19:15	The latest The TechUpdates Daily! https://t.co/NZdScAIAGu #wwdc2016 #e32016	0
Apple Worldwide Developer Conference	11405	7.42408E+17	6/13/2016 17:28	Watching this Apple WWDC live. This Watch OS looks amazing! #WWDC2016	0
Apple Worldwide Developer Conference	8146	7.42404E+17	6/13/2016 17:12	Tim Cook mentioning watchOS. My little son: "Did he say 'watch your ass'?" âŒšï¸ #WWDC2016	0.5
Apple Worldwide Developer Conference	29988	7.42428E+17	6/13/2016 18:47	I hate emojis must of the time. Looks like it will now become mainstream! #WWDC2016	0
Apple Worldwide Developer Conference	2887	7.42389E+17	6/13/2016 16:10	#WWDC2016 starts in 1hr https://t.co/KSwQMhALQ8	1
Apple Worldwide Developer Conference	18384	7.42415E+17	6/13/2016 17:56	idk how I feel about a separate control center for music #WWDC2016	0
